Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
5384,Skoda,Superb,2017,Petrol,Automatic,3416960.57,13.8,1984,5,11167.28
5385,Skoda,Rapid,2017,Diesel,Manual,910167.82,16.5,1197,5,5141.93
5386,Volkswagen,Tiguan,2015,Petrol,Manual,3812018.48,15.0,1984,5,12100.87
5387,Kia,EV6,2020,Petrol,Manual,6067801.83,516.9,2397,5,11825.22
5388,Maruti Suzuki,Baleno,2024,Petrol,Manual,896697.66,19.8,1197,5,3417.67
5389,Skoda,Octavia,2017,Petrol,Manual,2363216.73,14.4,1968,5,10004.18
5390,Tata Motors,Tiago,2019,Petrol,Automatic,748847.21,22.5,1199,5,3737.89
5391,Tata Motors,Tiago,2016,Petrol,Automatic,727880.87,20.4,1199,5,3838.12
5392,Mahindra,XUV300,2020,Diesel,Automatic,1185999.13,17.9,1197,5,3723.05
5393,Kia,Carnival,2016,Petrol,Automatic,3335680.55,14.8,2199,7,11337.25
5394,Toyota,Camry,2017,Petrol,Manual,4477409.29,17.5,2487,5,11732.5
5395,Tata Motors,Harrier,2021,Petrol,Automatic,1996803.56,16.7,2184,7,5797.1
5396,Skoda,Rapid,2018,Diesel,Manual,956054.06,17.7,1197,5,3873.23
5397,Mahindra,Thar,2018,Diesel,Manual,1470235.22,14.9,2184,4,6839.11
5398,Kia,Carens,2020,Petrol,Manual,1318378.2,18.4,1497,7,7641.03
5399,Volkswagen,Tiguan,2020,Petrol,Manual,3817591.62,14.2,1984,5,9805.96
5400,Maruti Suzuki,Swift,2022,Petrol,Automatic,938886.08,22.9,1197,5,3258.9
5401,Honda,City,2015,Petrol,Automatic,1533090.84,18.4,1498,5,5413.03
5402,Kia,EV6,2017,Diesel,Manual,6492894.29,513.4,2397,5,12515.29
5403,Toyota,Glanza,2016,Petrol,Manual,758599.81,19.3,1197,5,3470.06
5404,Volkswagen,Vento,2020,Petrol,Automatic,1236301.11,17.0,1598,5,5608.87
5405,Honda,Jazz,2023,Diesel,Manual,886993.31,18.8,1199,5,3505.62
5406,Hyundai,i20,2017,Petrol,Manual,1095566.93,20.3,1197,5,4010.1
5407,Renault,Triber,2021,Petrol,Manual,726617.59,18.3,999,7,4384.91
5408,Maruti Suzuki,Baleno,2022,Electric,Automatic,825411.09,19.4,1197,5,4199.93
5409,Tata Motors,Nexon,2019,Diesel,Manual,888118.94,18.8,1497,5,5222.53
5410,Honda,City,2015,Petrol,Manual,1409520.1,19.0,1498,5,5733.73
5411,Kia,Seltos,2021,Petrol,Manual,1807533.07,18.2,1497,5,6456.35
5412,Volkswagen,Taigun,2016,Petrol,Automatic,1924656.04,16.7,1498,5,5544.2
5413,Skoda,Slavia,2015,Petrol,Manual,1130372.47,18.7,1498,5,6237.67
5414,Tata Motors,Harrier,2022,Petrol,Manual,2272751.08,16.5,2184,7,6959.7
5415,Renault,Duster,2016,Electric,Automatic,981284.52,14.6,1461,5,4891.59
5416,Volkswagen,Polo,2017,Petrol,Automatic,854842.17,19.3,999,5,3699.29
5417,Kia,Sonet,2020,Diesel,Manual,830425.71,20.5,998,5,4854.97
5418,Mahindra,XUV300,2024,Diesel,Automatic,1110474.39,16.4,1197,5,4633.47
5419,Toyota,Camry,2017,Petrol,Automatic,4300919.39,17.5,2487,5,9064.49
5420,Tata Motors,Punch,2024,Petrol,Automatic,837051.13,21.7,1199,5,4340.91
5421,Tata Motors,Altroz,2020,Diesel,Automatic,802263.19,21.0,1199,5,3762.86
5422,Kia,Carens,2024,Petrol,Automatic,1644575.02,18.3,1497,7,6588.15
5423,Toyota,Glanza,2016,Petrol,Automatic,833477.31,19.1,1197,5,2965.78
5424,Mahindra,Bolero,2019,Diesel,Manual,920161.57,16.6,1493,7,4442.52
5425,Skoda,Rapid,2023,Petrol,Manual,1025858.76,15.8,1197,5,5095.09
5426,Kia,EV6,2018,Diesel,Manual,6279141.53,501.6,2397,5,10587.28
5427,Honda,Amaze,2015,Petrol,Manual,813298.5,21.8,1199,5,4532.21
5428,Mahindra,XUV300,2019,Petrol,Manual,1008387.42,18.7,1197,5,4285.51
5429,Skoda,Superb,2020,Petrol,Manual,3406434.99,14.7,1984,5,11063.03
5430,Volkswagen,Tiguan,2018,Petrol,Manual,3622775.46,14.6,1984,5,10247.8
5431,Mahindra,Thar,2018,Diesel,Automatic,1350859.33,13.5,2184,4,8633.0
5432,Skoda,Kushaq,2015,Petrol,Automatic,1796299.24,17.6,1498,5,6381.94
5433,Kia,Carens,2019,Diesel,Automatic,1565034.28,17.3,1497,7,6207.09
5434,Toyota,Fortuner,2016,Petrol,Manual,4287156.34,14.4,2755,7,10004.19
5435,Volkswagen,Virtus,2020,Petrol,Automatic,1270295.39,17.3,1498,5,5368.13
5436,Tata Motors,Harrier,2017,Diesel,Automatic,1518288.71,16.3,2184,7,6149.58
5437,Renault,Kiger,2018,Diesel,Automatic,939604.8,19.9,999,5,4072.44
5438,Volkswagen,Virtus,2023,Petrol,Automatic,1627917.05,18.3,1498,5,7317.29
5439,Honda,Amaze,2019,Petrol,Manual,806300.03,21.2,1199,5,3513.95
5440,Renault,Kwid,2024,Petrol,Automatic,601697.97,23.0,999,5,2320.91
5441,Hyundai,i20,2024,Diesel,Automatic,1057051.7,20.4,1197,5,3705.36
5442,Renault,Kiger,2019,Diesel,Manual,815942.07,20.1,999,5,3250.48
5443,Kia,EV6,2019,Petrol,Automatic,6407089.3,521.4,2397,5,11463.36
5444,Hyundai,i20,2017,Diesel,Manual,978179.64,21.1,1197,5,4021.49
5445,Volkswagen,Taigun,2020,Electric,Automatic,1454783.62,16.5,1498,5,7648.55
5446,Kia,Carnival,2017,Diesel,Automatic,3046168.2,14.1,2199,7,11778.44
5447,Volkswagen,Polo,2022,Petrol,Manual,826834.05,19.3,999,5,3967.0
5448,Skoda,Kushaq,2022,Diesel,Automatic,1981600.94,17.1,1498,5,7623.83
5449,Maruti Suzuki,Swift,2019,Petrol,Automatic,844767.99,21.1,1197,5,3362.24
5450,Renault,Triber,2022,Petrol,Automatic,763009.5,17.7,999,7,4476.95
5451,Kia,Seltos,2016,Petrol,Automatic,1316778.42,18.2,1497,5,5092.58
5452,Maruti Suzuki,Baleno,2023,Electric,Manual,765305.2,21.7,1197,5,3996.45
5453,Skoda,Rapid,2023,Diesel,Manual,837968.4,17.0,1197,5,4918.06
5454,Honda,City,2024,CNG,Manual,1543080.98,19.8,1498,5,5838.46
5455,Renault,Kwid,2023,Petrol,Manual,462593.03,23.7,999,5,2979.74
5456,Kia,Carnival,2015,Petrol,Manual,2979472.64,14.7,2199,7,10867.27
5457,Toyota,Fortuner,2024,Diesel,Manual,3891499.08,14.6,2755,7,10365.89
5458,Mahindra,Scorpio-N,2018,Diesel,Manual,1548439.47,15.9,2184,7,6289.42
5459,Toyota,Fortuner,2017,Diesel,Automatic,3020511.78,13.9,2755,7,11589.81
5460,Hyundai,i10,2019,Diesel,Automatic,579305.86,18.0,998,5,2883.26
5461,Kia,Carnival,2016,Diesel,Automatic,3059200.04,15.9,2199,7,9240.43
5462,Honda,Civic,2019,Diesel,Automatic,1977446.07,16.6,1799,5,6604.82
5463,Honda,Jazz,2023,Petrol,Automatic,794725.95,18.6,1199,5,4019.42
5464,Kia,Carens,2019,Petrol,Automatic,1343290.2,18.3,1497,7,7249.24
5465,Renault,Triber,2019,Petrol,Manual,998618.8,19.8,999,7,5028.01
5466,Tata Motors,Nexon,2021,Petrol,Manual,1142816.85,19.6,1497,5,4216.95
5467,Toyota,Glanza,2024,Petrol,Manual,750736.71,19.4,1197,5,3323.72
5468,Maruti Suzuki,Baleno,2018,Petrol,Automatic,906052.15,21.1,1197,5,3521.92
5469,Toyota,Glanza,2019,Diesel,Manual,893274.75,19.3,1197,5,2959.13
5470,Honda,Jazz,2022,Petrol,Automatic,918309.57,18.6,1199,5,3755.05
5471,Tata Motors,Tiago,2021,Petrol,Manual,586741.63,20.6,1199,5,2649.35
5472,Maruti Suzuki,Baleno,2023,Diesel,Manual,1057528.87,21.8,1197,5,3619.81
5473,Renault,Duster,2024,Diesel,Manual,1334760.25,14.5,1461,5,4395.99
5474,Maruti Suzuki,Dzire,2020,Diesel,Automatic,1006524.97,20.5,1197,5,4488.47
5475,Kia,Carnival,2016,Electric,Automatic,2586140.07,14.7,2199,7,13156.4
5476,Skoda,Superb,2015,Petrol,Automatic,3422001.03,14.7,1984,5,9420.04
5477,Kia,Carnival,2016,Diesel,Manual,3350937.16,14.2,2199,7,11486.86
5478,Skoda,Kushaq,2024,Diesel,Manual,1522299.3,16.7,1498,5,7376.83
5479,Mahindra,XUV300,2017,Diesel,Manual,886874.98,17.2,1197,5,4628.34
5480,Mahindra,Bolero,2023,Petrol,Automatic,968889.07,16.7,1493,7,5224.51
5481,Honda,Jazz,2023,Electric,Manual,840819.97,16.9,1199,5,4320.1
5482,Honda,Jazz,2017,Petrol,Manual,913922.54,18.4,1199,5,4452.89
5483,Maruti Suzuki,Swift,2017,Petrol,Manual,766643.07,22.2,1197,5,3726.04
5484,Toyota,Camry,2016,Petrol,Manual,4565213.4,16.1,2487,5,9565.39
5485,Honda,City,2021,Petrol,Manual,1542255.78,17.2,1498,5,5279.62
5486,Mahindra,XUV300,2024,Diesel,Automatic,1110581.84,16.5,1197,5,4455.18
5487,Honda,Amaze,2022,Petrol,Manual,915093.27,19.5,1199,5,3523.86
5488,Skoda,Slavia,2017,CNG,Manual,1281309.48,17.3,1498,5,5983.64
5489,Hyundai,Venue,2018,Petrol,Automatic,945507.98,20.7,998,5,4358.63
5490,Renault,Kiger,2021,CNG,Automatic,984562.93,20.5,999,5,4384.07
5491,Maruti Suzuki,Ertiga,2018,Diesel,Automatic,1293072.42,19.6,1462,7,4646.94
5492,Mahindra,XUV300,2023,Diesel,Manual,1128770.94,16.7,1197,5,4218.33
5493,Skoda,Kushaq,2024,Petrol,Automatic,1942526.06,16.2,1498,5,6697.6
5494,Renault,Duster,2023,Petrol,Automatic,951089.99,15.2,1461,5,4291.05
5495,Honda,City,2019,Petrol,Manual,1202951.85,19.5,1498,5,5357.07
5496,Toyota,Camry,2016,Diesel,Manual,4078017.41,16.0,2487,5,8841.51
5497,Kia,Seltos,2024,Petrol,Automatic,1717250.38,16.8,1497,5,4937.35
5498,Honda,WR-V,2021,Petrol,Automatic,978010.49,19.4,1199,5,3086.27
5499,Kia,Carnival,2021,Petrol,Automatic,3149638.5,15.8,2199,7,9117.87
5500,Volkswagen,Tiguan,2020,Petrol,Manual,3526998.7,15.2,1984,5,10186.51
5501,Hyundai,Verna,2015,Petrol,Automatic,1379646.65,18.2,1497,5,5522.1
5502,Kia,Carens,2021,Petrol,Automatic,1412804.12,16.6,1497,7,6651.21
5503,Skoda,Octavia,2016,Petrol,Automatic,2747501.85,15.9,1968,5,8098.62
5504,Toyota,Glanza,2020,Petrol,Automatic,864247.74,20.0,1197,5,4034.6
5505,Mahindra,Thar,2015,Petrol,Automatic,1579837.51,14.3,2184,4,8413.03
5506,Renault,Kwid,2018,Petrol,Automatic,695692.65,24.4,999,5,2175.36
5507,Skoda,Octavia,2022,Diesel,Manual,2377332.59,14.8,1968,5,7948.41
5508,Renault,Kwid,2024,Petrol,Manual,652215.98,22.7,999,5,2123.22
5509,Honda,Jazz,2021,Petrol,Automatic,901972.12,17.2,1199,5,3644.52
5510,Honda,Civic,2017,Petrol,Automatic,2089954.99,15.3,1799,5,6991.49
5511,Toyota,Glanza,2017,Petrol,Automatic,772192.14,19.0,1197,5,3274.43
5512,Maruti Suzuki,Ertiga,2024,Diesel,Automatic,1217917.7,19.2,1462,7,6042.2
5513,Toyota,Glanza,2023,Petrol,Manual,764954.51,19.7,1197,5,3185.42
5514,Kia,Carens,2017,Diesel,Manual,1229947.64,17.6,1497,7,6413.41
5515,Skoda,Slavia,2024,Diesel,Manual,1584916.19,16.5,1498,5,5088.75
5516,Renault,Triber,2023,Petrol,Automatic,842556.45,18.6,999,7,3472.44
5517,Toyota,Innova Crysta,2023,Diesel,Automatic,2220188.6,16.8,2393,7,8423.67
5518,Mahindra,XUV300,2017,Petrol,Manual,818785.75,16.2,1197,5,4326.4
5519,Hyundai,i20,2023,Petrol,Manual,797587.39,19.9,1197,5,3955.45
5520,Honda,Civic,2017,Petrol,Automatic,1716910.54,15.2,1799,5,6669.82
5521,Skoda,Octavia,2022,Petrol,Manual,2710356.36,14.8,1968,5,10250.7
5522,Maruti Suzuki,Baleno,2017,Petrol,Automatic,743764.73,19.2,1197,5,3638.21
5523,Kia,Sonet,2017,Petrol,Automatic,1067152.57,18.2,998,5,3890.66
5524,Honda,Amaze,2023,Diesel,Automatic,916140.8,21.7,1199,5,3435.58
5525,Maruti Suzuki,Dzire,2023,Petrol,Manual,971198.31,21.4,1197,5,3357.4
5526,Kia,Seltos,2024,Diesel,Manual,1501219.22,16.9,1497,5,6927.86
5527,Tata Motors,Nexon,2019,Petrol,Automatic,1285874.19,20.6,1497,5,4147.6
5528,Renault,Lodgy,2021,Petrol,Automatic,1157277.67,22.1,1461,7,4679.47
5529,Kia,Carnival,2019,Diesel,Automatic,2540090.82,13.0,2199,7,12338.3
5530,Maruti Suzuki,WagonR,2018,Petrol,Manual,727108.47,23.3,998,5,2321.14
5531,Toyota,Innova Crysta,2023,Diesel,Manual,2529860.16,15.0,2393,7,7549.27
5532,Volkswagen,Tiguan,2023,Petrol,Automatic,3580686.51,15.2,1984,5,13571.52
5533,Maruti Suzuki,Baleno,2019,Petrol,Manual,786963.81,20.1,1197,5,3191.62
5534,Tata Motors,Nexon,2022,Petrol,Automatic,955298.82,19.2,1497,5,5717.63
5535,Tata Motors,Harrier,2017,Petrol,Manual,1997402.18,16.3,2184,7,5957.56
5536,Hyundai,Creta,2016,Petrol,Manual,1584937.06,17.8,1497,5,6854.44
5537,Tata Motors,Tiago,2021,Petrol,Automatic,779462.05,21.3,1199,5,3626.06
5538,Honda,Civic,2015,CNG,Automatic,1794669.41,16.6,1799,5,7666.7
5539,Volkswagen,Polo,2021,Diesel,Automatic,1176910.78,17.3,999,5,3744.74
5540,Mahindra,Thar,2023,Diesel,Automatic,1352180.1,13.6,2184,4,6990.73
5541,Skoda,Octavia,2024,Diesel,Automatic,2629586.6,15.7,1968,5,8678.27
5542,Hyundai,Creta,2020,Petrol,Manual,1773677.93,18.4,1497,5,6185.56
5543,Hyundai,Verna,2022,Petrol,Automatic,1472380.75,17.9,1497,5,5489.82
5544,Kia,Sonet,2018,Diesel,Automatic,1052600.98,20.9,998,5,4121.85
5545,Mahindra,XUV700,2015,Diesel,Manual,2254112.02,17.2,1997,5,6199.39
5546,Hyundai,Verna,2020,Petrol,Manual,1301326.04,18.2,1497,5,5780.47
5547,Toyota,Glanza,2018,Petrol,Automatic,798629.99,19.7,1197,5,4189.4
5548,Tata Motors,Harrier,2017,Petrol,Automatic,2120939.92,17.8,2184,7,7643.7
5549,Kia,Seltos,2020,Petrol,Manual,1508180.37,19.0,1497,5,5096.07
5550,Skoda,Octavia,2022,Petrol,Automatic,2916496.09,14.1,1968,5,7555.83
5551,Tata Motors,Tiago,2024,Petrol,Automatic,727728.72,22.7,1199,5,3732.69
5552,Hyundai,Creta,2022,Petrol,Manual,1438280.37,19.0,1497,5,6901.82
5553,Hyundai,Venue,2017,Diesel,Manual,816987.7,19.3,998,5,3516.24
5554,Kia,Carens,2024,Petrol,Manual,1653936.23,17.2,1497,7,6940.51
5555,Mahindra,XUV300,2021,CNG,Manual,1120670.58,17.9,1197,5,3718.36
5556,Toyota,Glanza,2019,Petrol,Automatic,705120.23,20.7,1197,5,3374.37
5557,Volkswagen,Taigun,2021,Petrol,Manual,1787849.85,17.9,1498,5,5480.75
5558,Kia,Seltos,2016,Petrol,Automatic,1125406.18,18.1,1497,5,4965.93
5559,Hyundai,Creta,2023,Petrol,Automatic,1380072.7,18.8,1497,5,6123.45
5560,Kia,Sonet,2024,Petrol,Automatic,1124894.33,20.2,998,5,4029.04
5561,Honda,Jazz,2019,Petrol,Automatic,800045.78,18.8,1199,5,3792.17
5562,Mahindra,XUV700,2018,Diesel,Manual,2386079.19,17.6,1997,5,5811.61
5563,Honda,City,2015,Electric,Manual,1110878.48,19.3,1498,5,4139.22
5564,Volkswagen,Virtus,2023,CNG,Manual,1716868.97,17.2,1498,5,7157.6
5565,Honda,Jazz,2019,Petrol,Manual,845963.15,17.9,1199,5,3234.98
5566,Kia,Carnival,2018,Petrol,Manual,3162444.73,15.2,2199,7,12855.8
5567,Tata Motors,Altroz,2015,Petrol,Manual,933649.81,20.9,1199,5,3142.06
5568,Tata Motors,Harrier,2023,Petrol,Automatic,1547213.31,17.9,2184,7,7696.73
5569,Renault,Lodgy,2017,Diesel,Manual,992812.54,21.9,1461,7,3879.48
5570,Toyota,Fortuner,2021,Petrol,Manual,4176218.78,14.0,2755,7,12026.35
5571,Skoda,Kushaq,2022,Petrol,Manual,1399256.87,16.2,1498,5,6078.2
5572,Tata Motors,Altroz,2023,Electric,Automatic,1094088.41,19.6,1199,5,4097.25
5573,Skoda,Slavia,2024,Petrol,Manual,1780043.74,17.4,1498,5,4943.85
5574,Volkswagen,Taigun,2018,Petrol,Automatic,1972100.45,17.3,1498,5,5735.73
5575,Tata Motors,Tiago,2015,Petrol,Manual,709169.6,21.6,1199,5,3319.51
5576,Tata Motors,Harrier,2015,Petrol,Manual,2122389.72,17.4,2184,7,5998.69
5577,Renault,Duster,2022,Petrol,Automatic,923000.92,14.3,1461,5,4965.26
5578,Maruti Suzuki,Ertiga,2021,CNG,Manual,1046146.05,20.1,1462,7,5201.22
5579,Maruti Suzuki,Dzire,2016,Petrol,Manual,932556.74,21.9,1197,5,3270.8
5580,Skoda,Superb,2024,CNG,Automatic,3415112.25,14.9,1984,5,10183.86
5581,Volkswagen,Virtus,2021,Petrol,Automatic,1728524.2,17.3,1498,5,6464.95
5582,Mahindra,XUV300,2023,Petrol,Automatic,1095443.43,16.1,1197,5,4348.63
5583,Skoda,Kushaq,2019,Petrol,Automatic,1194927.95,17.3,1498,5,6769.36
5584,Tata Motors,Altroz,2018,Diesel,Manual,869456.04,18.1,1199,5,4118.82
5585,Volkswagen,Tiguan,2021,Petrol,Manual,3444332.27,14.9,1984,5,13326.55
5586,Mahindra,XUV300,2016,Petrol,Automatic,1120698.74,18.6,1197,5,3922.02
5587,Volkswagen,Vento,2017,CNG,Automatic,1217197.42,17.0,1598,5,4021.59
5588,Tata Motors,Punch,2019,Petrol,Automatic,853800.97,21.1,1199,5,4067.13
5589,Tata Motors,Punch,2018,Diesel,Manual,880705.59,19.9,1199,5,4464.59
5590,Renault,Lodgy,2020,Petrol,Automatic,934392.25,20.9,1461,7,3638.21
5591,Maruti Suzuki,Dzire,2023,Diesel,Manual,796076.71,20.5,1197,5,4157.0
5592,Mahindra,Bolero,2018,Electric,Automatic,1105868.22,16.0,1493,7,4722.92
5593,Kia,EV6,2022,Petrol,Manual,6124748.03,520.4,2397,5,10088.83
5594,Mahindra,XUV300,2024,Diesel,Manual,1159203.73,16.2,1197,5,3663.93
5595,Hyundai,Venue,2020,Petrol,Manual,775610.2,20.3,998,5,3914.54
5596,Skoda,Kushaq,2020,Petrol,Automatic,1597446.31,17.0,1498,5,6166.09
5597,Toyota,Innova Crysta,2023,Petrol,Manual,1954925.68,14.4,2393,7,8487.42
5598,Toyota,Fortuner,2017,Petrol,Manual,4551932.95,14.7,2755,7,13248.88
5599,Mahindra,Bolero,2016,Petrol,Automatic,1122344.65,15.3,1493,7,5507.68
5600,Maruti Suzuki,Ertiga,2015,Petrol,Automatic,1038575.7,18.7,1462,7,5588.02
5601,Mahindra,Scorpio-N,2023,Petrol,Manual,1807019.2,16.9,2184,7,6418.82
5602,Hyundai,Creta,2017,Petrol,Manual,1106267.51,18.1,1497,5,5245.04
5603,Mahindra,Bolero,2017,Petrol,Manual,1240711.62,16.2,1493,7,4865.74
5604,Volkswagen,Virtus,2016,Diesel,Automatic,1613541.88,17.1,1498,5,6044.78
5605,Renault,Lodgy,2018,Petrol,Automatic,1015311.68,22.4,1461,7,4509.39
5606,Volkswagen,Vento,2020,Diesel,Automatic,985172.15,18.9,1598,5,5196.87
5607,Mahindra,Thar,2015,Diesel,Automatic,1534536.78,14.7,2184,4,8223.78
5608,Hyundai,Venue,2018,Diesel,Manual,1139486.49,20.1,998,5,4277.54
5609,Volkswagen,Tiguan,2015,Diesel,Manual,3687361.56,14.5,1984,5,9696.7
5610,Mahindra,Thar,2021,Petrol,Manual,1437331.95,15.4,2184,4,8537.45
5611,Toyota,Glanza,2019,Petrol,Manual,755932.68,19.9,1197,5,3180.13
5612,Tata Motors,Punch,2023,Petrol,Automatic,917491.18,20.6,1199,5,4765.37
5613,Kia,EV6,2015,Petrol,Automatic,6285625.54,512.8,2397,5,11484.86
5614,Volkswagen,Virtus,2016,Diesel,Manual,1343425.57,17.9,1498,5,6057.44
5615,Volkswagen,Vento,2015,Diesel,Manual,1108928.62,18.4,1598,5,4782.76
5616,Renault,Duster,2020,Petrol,Manual,1185228.18,15.0,1461,5,4325.93
5617,Renault,Triber,2015,Petrol,Automatic,813102.16,19.6,999,7,3448.77
5618,Honda,Jazz,2023,CNG,Manual,921812.16,16.5,1199,5,3140.09
5619,Volkswagen,Virtus,2023,Electric,Manual,1410977.25,17.5,1498,5,6964.08
5620,Skoda,Slavia,2024,Petrol,Manual,1709672.24,17.8,1498,5,5498.58
5621,Maruti Suzuki,Dzire,2021,Petrol,Automatic,865360.62,21.2,1197,5,3957.73
5622,Renault,Kiger,2021,Petrol,Automatic,916625.22,20.1,999,5,3061.85
5623,Honda,Amaze,2019,Petrol,Manual,824429.97,20.9,1199,5,4163.33
5624,Kia,Carens,2018,Petrol,Manual,1348687.96,16.0,1497,7,7730.13
5625,Mahindra,Scorpio-N,2022,Diesel,Automatic,1800935.77,16.6,2184,7,7210.68
5626,Kia,Carens,2022,Petrol,Manual,1108297.55,17.4,1497,7,6863.26
5627,Maruti Suzuki,Ertiga,2018,Petrol,Automatic,913134.46,19.4,1462,7,5439.03
5628,Hyundai,i10,2020,Diesel,Manual,610530.18,20.5,998,5,2223.97
5629,Volkswagen,Polo,2015,Diesel,Automatic,940192.5,18.3,999,5,4438.14
5630,Maruti Suzuki,Baleno,2018,Diesel,Automatic,704302.86,21.9,1197,5,3683.63
5631,Skoda,Rapid,2018,Diesel,Manual,881047.38,17.0,1197,5,4352.56
5632,Mahindra,XUV300,2024,Petrol,Manual,1177262.21,17.3,1197,5,3576.05
5633,Hyundai,i10,2024,Petrol,Automatic,680304.59,20.6,998,5,2225.94
5634,Mahindra,Bolero,2016,Diesel,Manual,922268.49,15.7,1493,7,4054.24
5635,Toyota,Camry,2016,Petrol,Automatic,4030851.05,18.0,2487,5,11306.33
5636,Kia,Sonet,2016,Petrol,Manual,1070531.13,20.8,998,5,5130.73
5637,Skoda,Superb,2023,Diesel,Automatic,3225170.75,14.7,1984,5,9904.52
5638,Renault,Kwid,2024,Petrol,Manual,535177.27,22.9,999,5,2304.61
5639,Mahindra,Bolero,2020,Petrol,Automatic,1125290.8,16.7,1493,7,4423.19
5640,Volkswagen,Vento,2019,Petrol,Automatic,988164.24,17.4,1598,5,4563.54
5641,Kia,Carnival,2020,Petrol,Automatic,2973123.45,13.3,2199,7,9397.1
5642,Maruti Suzuki,WagonR,2021,CNG,Automatic,697071.47,23.2,998,5,2921.56
5643,Volkswagen,Tiguan,2024,Diesel,Manual,3383935.36,12.2,1984,5,11903.3
5644,Renault,Kwid,2020,Petrol,Manual,451775.78,24.5,999,5,2614.56
5645,Honda,City,2018,Petrol,Manual,1325272.29,19.4,1498,5,5340.44
5646,Hyundai,i10,2022,Petrol,Manual,573991.36,20.0,998,5,2256.04
5647,Skoda,Slavia,2024,Petrol,Manual,1716511.97,17.7,1498,5,6413.67
5648,Skoda,Octavia,2018,CNG,Automatic,2523578.15,15.1,1968,5,10466.7
5649,Maruti Suzuki,Baleno,2023,Petrol,Manual,934621.36,19.7,1197,5,3728.2
5650,Honda,City,2021,Petrol,Automatic,1433424.48,17.2,1498,5,4753.5
5651,Skoda,Rapid,2020,Petrol,Automatic,927068.5,17.8,1197,5,3980.27
5652,Tata Motors,Altroz,2015,Diesel,Manual,675835.43,19.7,1199,5,4261.54
5653,Volkswagen,Tiguan,2023,Petrol,Manual,3502638.85,12.8,1984,5,9609.0
5654,Volkswagen,Vento,2016,Diesel,Automatic,993814.83,18.1,1598,5,5331.12
5655,Tata Motors,Nexon,2019,Petrol,Automatic,1427130.83,18.6,1497,5,4742.33
5656,Kia,Sonet,2020,Diesel,Automatic,845650.03,18.3,998,5,4764.53
5657,Toyota,Innova Crysta,2017,Petrol,Manual,2589780.09,16.3,2393,7,6653.34
5658,Kia,Carnival,2017,Diesel,Manual,3153455.45,15.3,2199,7,12121.96
5659,Mahindra,XUV300,2015,Petrol,Manual,852534.49,16.8,1197,5,4890.47
5660,Maruti Suzuki,Swift,2024,Petrol,Automatic,728212.34,22.2,1197,5,3804.8
5661,Volkswagen,Taigun,2015,Petrol,Automatic,1114230.87,15.3,1498,5,6649.03
5662,Maruti Suzuki,Baleno,2019,Diesel,Manual,850532.19,21.9,1197,5,3320.85
5663,Toyota,Urban Cruiser,2015,Diesel,Manual,1081690.42,18.0,1462,5,3247.47
5664,Kia,Carens,2016,Petrol,Automatic,1528547.27,15.6,1497,7,5862.0
5665,Renault,Lodgy,2022,Petrol,Automatic,968847.47,22.4,1461,7,3379.46
5666,Honda,Jazz,2024,Petrol,Automatic,940111.21,16.3,1199,5,4349.22
5667,Volkswagen,Polo,2016,CNG,Automatic,991870.06,19.0,999,5,5213.48
5668,Hyundai,i10,2024,Petrol,Automatic,709051.51,19.0,998,5,2250.7
5669,Hyundai,i20,2023,Diesel,Manual,1106604.06,20.9,1197,5,5187.87
5670,Maruti Suzuki,Baleno,2020,Petrol,Manual,745629.02,21.1,1197,5,4151.78
5671,Hyundai,Verna,2019,Diesel,Automatic,1456848.61,19.0,1497,5,4864.9
5672,Volkswagen,Polo,2015,Petrol,Automatic,1019460.23,19.1,999,5,4991.17
5673,Renault,Kiger,2015,Petrol,Automatic,1039853.08,19.6,999,5,4147.44
5674,Maruti Suzuki,Dzire,2023,Petrol,Automatic,902620.34,22.6,1197,5,3513.96
5675,Toyota,Urban Cruiser,2022,Petrol,Manual,1043243.93,17.3,1462,5,3807.72
5676,Maruti Suzuki,Swift,2016,Petrol,Automatic,837263.32,21.7,1197,5,3400.34
5677,Volkswagen,Vento,2024,CNG,Automatic,1181314.94,18.3,1598,5,4397.89
5678,Toyota,Fortuner,2023,Diesel,Automatic,4934293.61,14.9,2755,7,12683.43
5679,Volkswagen,Taigun,2023,Petrol,Manual,1212165.38,17.5,1498,5,6793.42
5680,Honda,Jazz,2015,Petrol,Automatic,843940.54,17.7,1199,5,4088.51
5681,Honda,WR-V,2023,Petrol,Manual,1057920.21,17.5,1199,5,4388.38
5682,Volkswagen,Polo,2019,Petrol,Automatic,1010601.62,18.0,999,5,3832.77
5683,Honda,WR-V,2021,Petrol,Manual,1178705.62,19.1,1199,5,4089.57
5684,Skoda,Octavia,2015,Diesel,Manual,2944574.43,14.9,1968,5,9682.44
5685,Toyota,Camry,2017,Petrol,Manual,4282065.6,17.2,2487,5,11257.56
5686,Maruti Suzuki,WagonR,2015,Diesel,Automatic,668934.69,22.7,998,5,2539.85
5687,Toyota,Camry,2024,Petrol,Manual,4475053.36,16.3,2487,5,8834.98
5688,Volkswagen,Taigun,2021,Petrol,Manual,1225390.69,17.1,1498,5,5439.08
5689,Volkswagen,Taigun,2015,Diesel,Automatic,1769235.06,17.9,1498,5,6688.51
